length,metric,model,seed,task,value
72,state_accuracy,cot_pad,4,contains_11,0.8931944444444444
72,final_answer_accuracy,cot_pad,4,contains_11,0.8766666666666667
72,transition_consistency,cot_pad,4,contains_11,0.9305092592592593
73,state_accuracy,cot_pad,4,contains_11,0.9061187214611872
73,final_answer_accuracy,cot_pad,4,contains_11,0.8633333333333333
73,transition_consistency,cot_pad,4,contains_11,0.9375342465753425
74,state_accuracy,cot_pad,4,contains_11,0.8763063063063063
74,final_answer_accuracy,cot_pad,4,contains_11,0.8766666666666667
74,transition_consistency,cot_pad,4,contains_11,0.9232882882882882
75,state_accuracy,cot_pad,4,contains_11,0.8999111111111111
75,final_answer_accuracy,cot_pad,4,contains_11,0.94
75,transition_consistency,cot_pad,4,contains_11,0.9353333333333333
76,state_accuracy,cot_pad,4,contains_11,0.8868859649122807
76,final_answer_accuracy,cot_pad,4,contains_11,0.9366666666666666
76,transition_consistency,cot_pad,4,contains_11,0.9289473684210526
77,state_accuracy,cot_pad,4,contains_11,0.8854112554112554
77,final_answer_accuracy,cot_pad,4,contains_11,0.95
77,transition_consistency,cot_pad,4,contains_11,0.9283549783549784
78,state_accuracy,cot_pad,4,contains_11,0.8994871794871795
78,final_answer_accuracy,cot_pad,4,contains_11,0.9666666666666667
78,transition_consistency,cot_pad,4,contains_11,0.9344444444444444
79,state_accuracy,cot_pad,4,contains_11,0.8982700421940928
79,final_answer_accuracy,cot_pad,4,contains_11,0.93
79,transition_consistency,cot_pad,4,contains_11,0.9341772151898734
80,state_accuracy,cot_pad,4,contains_11,0.8910833333333333
80,final_answer_accuracy,cot_pad,4,contains_11,0.9533333333333334
80,transition_consistency,cot_pad,4,contains_11,0.9228333333333333
81,state_accuracy,cot_pad,4,contains_11,0.8902469135802469
81,final_answer_accuracy,cot_pad,4,contains_11,0.9333333333333333
81,transition_consistency,cot_pad,4,contains_11,0.9330864197530864
82,state_accuracy,cot_pad,4,contains_11,0.8882113821138211
82,final_answer_accuracy,cot_pad,4,contains_11,0.9333333333333333
82,transition_consistency,cot_pad,4,contains_11,0.9280487804878049
83,state_accuracy,cot_pad,4,contains_11,0.8941365461847389
83,final_answer_accuracy,cot_pad,4,contains_11,0.9266666666666666
83,transition_consistency,cot_pad,4,contains_11,0.9292369477911646
84,state_accuracy,cot_pad,4,contains_11,0.8816269841269841
84,final_answer_accuracy,cot_pad,4,contains_11,0.92
84,transition_consistency,cot_pad,4,contains_11,0.9275793650793651
85,state_accuracy,cot_pad,4,contains_11,0.8851764705882353
85,final_answer_accuracy,cot_pad,4,contains_11,0.8366666666666667
85,transition_consistency,cot_pad,4,contains_11,0.928235294117647
86,state_accuracy,cot_pad,4,contains_11,0.8904263565891473
86,final_answer_accuracy,cot_pad,4,contains_11,0.86
86,transition_consistency,cot_pad,4,contains_11,0.9301937984496124
87,state_accuracy,cot_pad,4,contains_11,0.8981992337164751
87,final_answer_accuracy,cot_pad,4,contains_11,0.92
87,transition_consistency,cot_pad,4,contains_11,0.9312260536398468
88,state_accuracy,cot_pad,4,contains_11,0.8916287878787879
88,final_answer_accuracy,cot_pad,4,contains_11,0.9233333333333333
88,transition_consistency,cot_pad,4,contains_11,0.9281439393939394
89,state_accuracy,cot_pad,4,contains_11,0.8959925093632959
89,final_answer_accuracy,cot_pad,4,contains_11,0.8766666666666667
89,transition_consistency,cot_pad,4,contains_11,0.9329588014981274
90,state_accuracy,cot_pad,4,contains_11,0.9000370370370371
90,final_answer_accuracy,cot_pad,4,contains_11,0.8433333333333334
90,transition_consistency,cot_pad,4,contains_11,0.9308148148148148
91,state_accuracy,cot_pad,4,contains_11,0.8935164835164835
91,final_answer_accuracy,cot_pad,4,contains_11,0.78
91,transition_consistency,cot_pad,4,contains_11,0.9278388278388279
92,state_accuracy,cot_pad,4,contains_11,0.903659420289855
92,final_answer_accuracy,cot_pad,4,contains_11,0.71
92,transition_consistency,cot_pad,4,contains_11,0.9361231884057971
93,state_accuracy,cot_pad,4,contains_11,0.8797132616487455
93,final_answer_accuracy,cot_pad,4,contains_11,0.69
93,transition_consistency,cot_pad,4,contains_11,0.9274193548387096
94,state_accuracy,cot_pad,4,contains_11,0.8787234042553191
94,final_answer_accuracy,cot_pad,4,contains_11,0.73
94,transition_consistency,cot_pad,4,contains_11,0.9235106382978724
95,state_accuracy,cot_pad,4,contains_11,0.897859649122807
95,final_answer_accuracy,cot_pad,4,contains_11,0.8833333333333333
95,transition_consistency,cot_pad,4,contains_11,0.9340701754385965
96,state_accuracy,cot_pad,4,contains_11,0.898125
96,final_answer_accuracy,cot_pad,4,contains_11,0.94
96,transition_consistency,cot_pad,4,contains_11,0.9292361111111112
97,state_accuracy,cot_pad,4,contains_11,0.8852577319587629
97,final_answer_accuracy,cot_pad,4,contains_11,0.9433333333333334
97,transition_consistency,cot_pad,4,contains_11,0.924020618556701
98,state_accuracy,cot_pad,4,contains_11,0.8877891156462585
98,final_answer_accuracy,cot_pad,4,contains_11,0.9133333333333333
98,transition_consistency,cot_pad,4,contains_11,0.9258843537414966
99,state_accuracy,cot_pad,4,contains_11,0.8851515151515151
99,final_answer_accuracy,cot_pad,4,contains_11,0.9366666666666666
99,transition_consistency,cot_pad,4,contains_11,0.9299326599326599
100,state_accuracy,cot_pad,4,contains_11,0.8814
100,final_answer_accuracy,cot_pad,4,contains_11,0.97
100,transition_consistency,cot_pad,4,contains_11,0.9212666666666667
101,state_accuracy,cot_pad,4,contains_11,0.8885148514851485
101,final_answer_accuracy,cot_pad,4,contains_11,0.96
101,transition_consistency,cot_pad,4,contains_11,0.9266666666666666
102,state_accuracy,cot_pad,4,contains_11,0.8927450980392156
102,final_answer_accuracy,cot_pad,4,contains_11,0.9533333333333334
102,transition_consistency,cot_pad,4,contains_11,0.9319934640522876
103,state_accuracy,cot_pad,4,contains_11,0.8788349514563106
103,final_answer_accuracy,cot_pad,4,contains_11,0.9166666666666666
103,transition_consistency,cot_pad,4,contains_11,0.926084142394822
104,state_accuracy,cot_pad,4,contains_11,0.9095192307692308
104,final_answer_accuracy,cot_pad,4,contains_11,0.88
104,transition_consistency,cot_pad,4,contains_11,0.9393910256410256
105,state_accuracy,cot_pad,4,contains_11,0.913047619047619
105,final_answer_accuracy,cot_pad,4,contains_11,0.8333333333333334
105,transition_consistency,cot_pad,4,contains_11,0.9375873015873016
106,state_accuracy,cot_pad,4,contains_11,0.8998113207547169
106,final_answer_accuracy,cot_pad,4,contains_11,0.73
106,transition_consistency,cot_pad,4,contains_11,0.9311949685534591
107,state_accuracy,cot_pad,4,contains_11,0.8759190031152648
107,final_answer_accuracy,cot_pad,4,contains_11,0.7
107,transition_consistency,cot_pad,4,contains_11,0.9278193146417445
108,state_accuracy,cot_pad,4,contains_11,0.9078703703703703
108,final_answer_accuracy,cot_pad,4,contains_11,0.7233333333333334
108,transition_consistency,cot_pad,4,contains_11,0.9406172839506173
109,state_accuracy,cot_pad,4,contains_11,0.8884709480122324
109,final_answer_accuracy,cot_pad,4,contains_11,0.7566666666666667
109,transition_consistency,cot_pad,4,contains_11,0.9303058103975536
110,state_accuracy,cot_pad,4,contains_11,0.8718484848484849
110,final_answer_accuracy,cot_pad,4,contains_11,0.7766666666666666
110,transition_consistency,cot_pad,4,contains_11,0.9217575757575758
111,state_accuracy,cot_pad,4,contains_11,0.8656456456456456
111,final_answer_accuracy,cot_pad,4,contains_11,0.7566666666666667
111,transition_consistency,cot_pad,4,contains_11,0.9170870870870871
112,state_accuracy,cot_pad,4,contains_11,0.89125
112,final_answer_accuracy,cot_pad,4,contains_11,0.7633333333333333
112,transition_consistency,cot_pad,4,contains_11,0.9316666666666666
113,state_accuracy,cot_pad,4,contains_11,0.8648967551622418
113,final_answer_accuracy,cot_pad,4,contains_11,0.77
113,transition_consistency,cot_pad,4,contains_11,0.9237758112094395
114,state_accuracy,cot_pad,4,contains_11,0.8873099415204678
114,final_answer_accuracy,cot_pad,4,contains_11,0.8
114,transition_consistency,cot_pad,4,contains_11,0.9290643274853801
115,state_accuracy,cot_pad,4,contains_11,0.8943478260869565
115,final_answer_accuracy,cot_pad,4,contains_11,0.8633333333333333
115,transition_consistency,cot_pad,4,contains_11,0.9334202898550724
116,state_accuracy,cot_pad,4,contains_11,0.8686206896551724
116,final_answer_accuracy,cot_pad,4,contains_11,0.9133333333333333
116,transition_consistency,cot_pad,4,contains_11,0.9207183908045977
117,state_accuracy,cot_pad,4,contains_11,0.8825925925925926
117,final_answer_accuracy,cot_pad,4,contains_11,0.9266666666666666
117,transition_consistency,cot_pad,4,contains_11,0.9253276353276353
118,state_accuracy,cot_pad,4,contains_11,0.8928248587570622
118,final_answer_accuracy,cot_pad,4,contains_11,0.9133333333333333
118,transition_consistency,cot_pad,4,contains_11,0.9285593220338983
119,state_accuracy,cot_pad,4,contains_11,0.8773389355742297
119,final_answer_accuracy,cot_pad,4,contains_11,0.7866666666666666
119,transition_consistency,cot_pad,4,contains_11,0.9235574229691876
120,state_accuracy,cot_pad,4,contains_11,0.8760555555555556
120,final_answer_accuracy,cot_pad,4,contains_11,0.6933333333333334
120,transition_consistency,cot_pad,4,contains_11,0.9270555555555555
121,state_accuracy,cot_pad,4,contains_11,0.8833884297520661
121,final_answer_accuracy,cot_pad,4,contains_11,0.64
121,transition_consistency,cot_pad,4,contains_11,0.931267217630854
122,state_accuracy,cot_pad,4,contains_11,0.8812841530054645
122,final_answer_accuracy,cot_pad,4,contains_11,0.5866666666666667
122,transition_consistency,cot_pad,4,contains_11,0.9278961748633879
123,state_accuracy,cot_pad,4,contains_11,0.868130081300813
123,final_answer_accuracy,cot_pad,4,contains_11,0.5633333333333334
123,transition_consistency,cot_pad,4,contains_11,0.9239837398373983
124,state_accuracy,cot_pad,4,contains_11,0.8668279569892473
124,final_answer_accuracy,cot_pad,4,contains_11,0.5466666666666666
124,transition_consistency,cot_pad,4,contains_11,0.916989247311828
125,state_accuracy,cot_pad,4,contains_11,0.8608
125,final_answer_accuracy,cot_pad,4,contains_11,0.5366666666666666
125,transition_consistency,cot_pad,4,contains_11,0.92384
126,state_accuracy,cot_pad,4,contains_11,0.8624867724867725
126,final_answer_accuracy,cot_pad,4,contains_11,0.55
126,transition_consistency,cot_pad,4,contains_11,0.9219312169312169
127,state_accuracy,cot_pad,4,contains_11,0.8691338582677165
127,final_answer_accuracy,cot_pad,4,contains_11,0.55
127,transition_consistency,cot_pad,4,contains_11,0.9280839895013123
128,state_accuracy,cot_pad,4,contains_11,0.8599479166666667
128,final_answer_accuracy,cot_pad,4,contains_11,0.5966666666666667
128,transition_consistency,cot_pad,4,contains_11,0.9245052083333334
2,final_answer_accuracy,direct,0,mod3,1.0
3,final_answer_accuracy,direct,0,mod3,1.0
4,final_answer_accuracy,direct,0,mod3,1.0
5,final_answer_accuracy,direct,0,mod3,1.0
6,final_answer_accuracy,direct,0,mod3,1.0
7,final_answer_accuracy,direct,0,mod3,0.9833333333333333
8,final_answer_accuracy,direct,0,mod3,0.9266666666666666
9,final_answer_accuracy,direct,0,mod3,0.8966666666666666
10,final_answer_accuracy,direct,0,mod3,0.7966666666666666
11,final_answer_accuracy,direct,0,mod3,0.72
12,final_answer_accuracy,direct,0,mod3,0.6133333333333333
13,final_answer_accuracy,direct,0,mod3,0.5833333333333334
14,final_answer_accuracy,direct,0,mod3,0.5066666666666667
15,final_answer_accuracy,direct,0,mod3,0.46
16,final_answer_accuracy,direct,0,mod3,0.38
17,final_answer_accuracy,direct,0,mod3,0.38
18,final_answer_accuracy,direct,0,mod3,0.3566666666666667
19,final_answer_accuracy,direct,0,mod3,0.36
20,final_answer_accuracy,direct,0,mod3,0.33
21,final_answer_accuracy,direct,0,mod3,0.3433333333333333
22,final_answer_accuracy,direct,0,mod3,0.3333333333333333
23,final_answer_accuracy,direct,0,mod3,0.33666666666666667
24,final_answer_accuracy,direct,0,mod3,0.34
25,final_answer_accuracy,direct,0,mod3,0.34
26,final_answer_accuracy,direct,0,mod3,0.3333333333333333
27,final_answer_accuracy,direct,0,mod3,0.33
28,final_answer_accuracy,direct,0,mod3,0.32666666666666666
29,final_answer_accuracy,direct,0,mod3,0.3333333333333333
30,final_answer_accuracy,direct,0,mod3,0.33666666666666667
31,final_answer_accuracy,direct,0,mod3,0.3333333333333333
32,final_answer_accuracy,direct,0,mod3,0.3333333333333333
33,final_answer_accuracy,direct,0,mod3,0.3333333333333333
34,final_answer_accuracy,direct,0,mod3,0.3333333333333333
35,final_answer_accuracy,direct,0,mod3,0.3333333333333333
36,final_answer_accuracy,direct,0,mod3,0.3333333333333333
37,final_answer_accuracy,direct,0,mod3,0.33666666666666667
38,final_answer_accuracy,direct,0,mod3,0.3333333333333333
39,final_answer_accuracy,direct,0,mod3,0.3333333333333333
40,final_answer_accuracy,direct,0,mod3,0.33666666666666667
41,final_answer_accuracy,direct,0,mod3,0.3333333333333333
42,final_answer_accuracy,direct,0,mod3,0.3333333333333333
43,final_answer_accuracy,direct,0,mod3,0.3333333333333333
44,final_answer_accuracy,direct,0,mod3,0.3333333333333333
45,final_answer_accuracy,direct,0,mod3,0.3333333333333333
46,final_answer_accuracy,direct,0,mod3,0.3333333333333333
47,final_answer_accuracy,direct,0,mod3,0.3333333333333333
48,final_answer_accuracy,direct,0,mod3,0.3333333333333333
49,final_answer_accuracy,direct,0,mod3,0.3333333333333333
50,final_answer_accuracy,direct,0,mod3,0.3333333333333333
51,final_answer_accuracy,direct,0,mod3,0.3333333333333333
52,final_answer_accuracy,direct,0,mod3,0.3333333333333333
53,final_answer_accuracy,direct,0,mod3,0.3333333333333333
54,final_answer_accuracy,direct,0,mod3,0.3333333333333333
55,final_answer_accuracy,direct,0,mod3,0.3333333333333333
56,final_answer_accuracy,direct,0,mod3,0.3333333333333333
57,final_answer_accuracy,direct,0,mod3,0.3333333333333333
58,final_answer_accuracy,direct,0,mod3,0.3333333333333333
59,final_answer_accuracy,direct,0,mod3,0.3333333333333333
60,final_answer_accuracy,direct,0,mod3,0.3333333333333333
61,final_answer_accuracy,direct,0,mod3,0.3333333333333333
62,final_answer_accuracy,direct,0,mod3,0.3333333333333333
63,final_answer_accuracy,direct,0,mod3,0.3333333333333333
64,final_answer_accuracy,direct,0,mod3,0.3333333333333333
65,final_answer_accuracy,direct,0,mod3,0.3333333333333333
66,final_answer_accuracy,direct,0,mod3,0.3333333333333333
67,final_answer_accuracy,direct,0,mod3,0.3333333333333333
68,final_answer_accuracy,direct,0,mod3,0.3333333333333333
69,final_answer_accuracy,direct,0,mod3,0.3333333333333333
70,final_answer_accuracy,direct,0,mod3,0.3333333333333333
71,final_answer_accuracy,direct,0,mod3,0.3333333333333333
72,final_answer_accuracy,direct,0,mod3,0.3333333333333333
73,final_answer_accuracy,direct,0,mod3,0.3333333333333333
74,final_answer_accuracy,direct,0,mod3,0.3333333333333333
75,final_answer_accuracy,direct,0,mod3,0.3333333333333333
76,final_answer_accuracy,direct,0,mod3,0.3333333333333333
77,final_answer_accuracy,direct,0,mod3,0.3333333333333333
78,final_answer_accuracy,direct,0,mod3,0.3333333333333333
79,final_answer_accuracy,direct,0,mod3,0.3333333333333333
80,final_answer_accuracy,direct,0,mod3,0.3333333333333333
81,final_answer_accuracy,direct,0,mod3,0.3333333333333333
82,final_answer_accuracy,direct,0,mod3,0.3333333333333333
83,final_answer_accuracy,direct,0,mod3,0.3333333333333333
84,final_answer_accuracy,direct,0,mod3,0.3333333333333333
85,final_answer_accuracy,direct,0,mod3,0.3333333333333333
86,final_answer_accuracy,direct,0,mod3,0.3333333333333333
87,final_answer_accuracy,direct,0,mod3,0.3333333333333333
88,final_answer_accuracy,direct,0,mod3,0.3333333333333333
89,final_answer_accuracy,direct,0,mod3,0.3333333333333333
90,final_answer_accuracy,direct,0,mod3,0.3333333333333333
91,final_answer_accuracy,direct,0,mod3,0.3333333333333333
92,final_answer_accuracy,direct,0,mod3,0.3333333333333333
93,final_answer_accuracy,direct,0,mod3,0.3333333333333333
94,final_answer_accuracy,direct,0,mod3,0.3333333333333333
95,final_answer_accuracy,direct,0,mod3,0.33
96,final_answer_accuracy,direct,0,mod3,0.3333333333333333
97,final_answer_accuracy,direct,0,mod3,0.3333333333333333
98,final_answer_accuracy,direct,0,mod3,0.3333333333333333
99,final_answer_accuracy,direct,0,mod3,0.3333333333333333
